date,top10_Liquid,top10_Market
2020-04-21,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'XMR']"
2020-04-22,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'XMR']"
2020-04-23,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'ADA']"
2020-04-24,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'ADA']"
2020-04-25,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'ADA']"
2020-04-26,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'ADA']"
2020-04-27,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-04-28,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'LINK', 'ADA']"
2020-04-29,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'LINK', 'ADA']"
2020-04-30,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-05-01,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-02,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-05-03,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-05-04,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-05-05,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-05-06,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-07,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-08,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-09,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-05-10,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'ADA']"
2020-05-11,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-05-12,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-13,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-14,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'LINK', 'ADA']"
2020-05-15,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-16,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-17,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-18,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'XLM', 'ADA', 'LINK']"
2020-05-19,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-05-20,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-05-21,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'OMG', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-05-22,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'DASH', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-05-23,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'DASH', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-05-24,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-05-25,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-05-26,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-05-27,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-05-28,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-05-29,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-05-30,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'ETC', 'ADA', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-05-31,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'TRX', 'XRP', 'ETC', 'NEO', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-01,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'ETC', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-02,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'TRX', 'XRP', 'ETC', 'XLM', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-03,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'XLM', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-04,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-05,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'TRX', 'XRP', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-06,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-07,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-08,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'TRX', 'XRP', 'ETC', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-09,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-10,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'TRX', 'XRP', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-11,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'TRX', 'XRP', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-12,"['BTC', 'ETH', 'LTC', 'EOS', 'TRX', 'BCH', 'XRP', 'ETC', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-13,"['BTC', 'ETH', 'LTC', 'EOS', 'TRX', 'BCH', 'XRP', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-14,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'TRX', 'XRP', 'ETC', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-15,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-16,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-17,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'XLM', 'LINK']"
2020-06-18,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-19,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-20,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'TRX', 'XRP', 'ETC', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-21,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'ETC', 'XLM', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-22,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'EOS', 'TRX', 'ETC', 'LINK', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-23,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'LINK', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-24,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'LINK', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-25,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'LINK', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-26,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'TRX', 'ETC', 'LINK', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-27,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'LINK', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-28,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'LINK', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-29,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'EOS', 'TRX', 'ETC', 'XLM', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-06-30,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'EOS', 'TRX', 'ETC', 'ADA', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'ADA', 'LINK', 'XLM']"
2020-07-01,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'EOS', 'TRX', 'QTUM', 'LINK', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-02,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ADA', 'ETC', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-03,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'ADA', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-04,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'QTUM', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-05,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'LINK', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-06,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'LINK', 'TRX', 'ETC', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-07,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'DOGE', 'ADA', 'LINK', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-08,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'ETC', 'XLM', 'TRX', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-09,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'LINK', 'TRX', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-10,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'XLM', 'ETC', 'TRX', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-11,"['BTC', 'ETH', 'LTC', 'EOS', 'LINK', 'BCH', 'XRP', 'ETC', 'TRX', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-12,"['BTC', 'ETH', 'LTC', 'LINK', 'EOS', 'BCH', 'XRP', 'ETC', 'ADA', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'LINK', 'EOS', 'XLM']"
2020-07-13,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'LINK', 'BCH', 'ETC', 'ADA', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'BNB', 'LTC', 'LINK', 'EOS', 'XLM']"
2020-07-14,"['BTC', 'ETH', 'LTC', 'EOS', 'LINK', 'XRP', 'BCH', 'ETC', 'XLM', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'LINK', 'BNB', 'EOS', 'XLM']"
2020-07-15,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'LINK', 'XRP', 'ETC', 'XLM', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LINK', 'LTC', 'BNB', 'EOS', 'XLM']"
2020-07-16,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'LINK', 'ETC', 'XLM', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LINK', 'LTC', 'BNB', 'EOS', 'XLM']"
2020-07-17,"['BTC', 'ETH', 'LTC', 'XRP', 'BCH', 'EOS', 'LINK', 'ETC', 'TRX', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LINK', 'LTC', 'BNB', 'EOS', 'XLM']"
2020-07-18,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'LINK', 'ETC', 'TRX', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LINK', 'LTC', 'BNB', 'EOS', 'XLM']"
2020-07-19,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'LINK', 'ETC', 'TRX', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LINK', 'BNB', 'LTC', 'EOS', 'XLM']"
2020-07-20,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'LINK', 'ETC', 'TRX', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'LINK', 'EOS', 'XLM']"
2020-07-21,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'LINK', 'ETC', 'TRX', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'LINK', 'EOS', 'XLM']"
2020-07-22,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'LINK', 'ETC', 'TRX', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'LINK', 'BNB', 'EOS', 'XLM']"
2020-07-23,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'ETC', 'LINK', 'TRX', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'LINK', 'BNB', 'EOS', 'XLM']"
2020-07-24,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'ADA', 'LINK', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'LINK', 'EOS', 'XLM']"
2020-07-25,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ADA', 'ETC', 'LINK', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'LINK', 'EOS', 'XLM']"
2020-07-26,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'LINK', 'ADA', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'LINK', 'EOS', 'XLM']"
2020-07-27,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'ADA', 'LINK', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-28,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'LINK', 'TRX', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-29,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'LINK', 'TRX', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'ADA', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-30,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'LINK', 'TRX', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-07-31,"['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'ETC', 'LINK', 'ZEC', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-08-01,"['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'LINK', 'ETC', 'TRX', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'EOS', 'LINK', 'XLM']"
2020-08-02,"['BTC', 'ETH', 'XRP', 'LTC', 'BCH', 'EOS', 'LINK', 'ETC', 'TRX', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'LINK', 'EOS', 'XLM']"
2020-08-03,"['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'LINK', 'ETC', 'TRX', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'LINK', 'BNB', 'EOS', 'XLM']"
2020-08-04,"['BTC', 'ETH', 'LTC', 'XRP', 'BCH', 'EOS', 'LINK', 'ETC', 'ZEC', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'LINK', 'BNB', 'EOS', 'XLM']"
2020-08-05,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'LINK', 'ETC', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'BNB', 'LINK', 'EOS', 'XLM']"
2020-08-06,"['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'LINK', 'ETC', 'TRX', 'ADA']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'ADA', 'LINK', 'BNB', 'EOS', 'XLM']"
